101;2015-01;2015-01-01;095;095-00;N.A.;BOLSA;0;0;0;0;220;0;0;1;EDIER;
102;2015-01;2015-01-01;096;096-00;BOLSA SEGURIDAD;BOLSA;24.200;0;2.000;22.200;138;3.066.004;0;1;EDIER;
103;2015-01;2015-01-01;097;097-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;99;0;0;1;EDIER;
104;2015-01;2015-01-01;097;097-01;BOLSA SEGURIDAD;BOLSA;36.462;0;4.900;31.562;99;3.137.126;0;1;EDIER;
105;2015-01;2015-01-01;099;099-00;N.A.;BOLSA;0;0;0;0;25;0;0;1;EDIER;
106;2015-01;2015-01-01;100;100-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;145;0;0;1;EDIER;
107;2015-01;2015-01-01;101;101-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;355;0;0;1;EDIER;
108;2015-01;2015-01-01;101;101-01;BOLSA SEGURIDAD;BOLSA;5.200;0;0;5.200;365;1.896.902;0;1;EDIER;
109;2015-01;2015-01-01;102;102-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;477;0;0;1;EDIER;
110;2015-01;2015-01-01;103;103-00;N.A.;BOLSA;0;0;0;0;59;0;0;1;EDIER;
111;2015-01;2015-01-01;104;104-00;N.A.;BOLSA;0;0;0;0;70;0;0;1;EDIER;
112;2015-01;2015-01-01;105;105-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;52;0;0;1;EDIER;
113;2015-01;2015-01-01;106;106-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;269;0;0;1;EDIER;
114;2015-01;2015-01-01;107;107-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;75;0;0;1;EDIER;
115;2015-01;2015-01-01;108;108-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;354;0;0;1;EDIER;
116;2015-01;2015-01-01;109;109-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;81;0;0;1;EDIER;
117;2015-01;2015-01-01;110;110-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;106;0;0;1;EDIER;
118;2015-01;2015-01-01;111;111-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;80;0;0;1;EDIER;
119;2015-01;2015-01-01;111;111-01;BOLSA SEGURIDAD;BOLSA;48.600;0;11.600;37.000;79;2.937.045;0;1;EDIER;
120;2015-01;2015-01-01;112;112-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;65;0;0;1;EDIER;
121;2015-01;2015-01-01;112;112-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;66;0;0;1;EDIER;
122;2015-01;2015-01-01;112;112-03;BOLSA SEGURIDAD;BOLSA;0;0;0;0;65;0;0;1;EDIER;
123;2015-01;2015-01-01;112;112-04;BOLSA SEGURIDAD;BOLSA;36.900;0;500;36.400;66;2.404.721;0;1;EDIER;
